frame_id,timestamp,status,within_tolerance,detection_method,cx_px,cy_px,angle_deg,width_px,height_px,dx_mm,dy_mm,dtheta_deg,session_id,preset_name,dataset_path
sample_perfect.png,0.0,out_of_tolerance,False,contour,649.5,399.5,-180.0,699.0,499.0,-0.06,2.34,-180.0,session_20250924_111702,example_tshirt,/home/mauro/code/alignpress_pro_phase1/datasets/sample_images
